Date_Time,Title,Url
"Oct 02, 2021, 09:25 ", Fato relevante: Aprovada a incorporação da XPart pela XP Inc. em 01.10.2021,https://www.prnewswire.com/news-releases/fato-relevante-aprovada-a-incorporacao-da-xpart-pela-xp-inc-em-01-10-2021-814119261.html
"Oct 02, 2021, 09:25 "," Material Fact: XPart merger by XP Inc. was approved on October 1st, 2021",https://www.prnewswire.com/news-releases/material-fact-xpart-merger-by-xp-inc-was-approved-on-october-1st-2021-301391222.html
"Oct 02, 2021, 09:16 ", CCTF organizers Awalcon and Cryptall partner with EcoX to host the largest blockchain hacking event so far,https://www.prnewswire.com/news-releases/cctf-organizers-awalcon-and-cryptall-partner-with-ecox-to-host-the-largest-blockchain-hacking-event-so-far-301391221.html
"Oct 02, 2021, 09:05 ", HYZN DEADLINE: Hyzon Motors Inc. Investors with Substantial Losses Have Opportunity to Lead Class Action Lawsuit - HYZNW,https://www.prnewswire.com/news-releases/hyzn-deadline-hyzon-motors-inc-investors-with-substantial-losses-have-opportunity-to-lead-class-action-lawsuit---hyznw-301390104.html
"Oct 02, 2021, 09:00 "," Billionaire Bill Gross found Guilty, Given Jail Time, Assails Esteemed Judge",https://www.prnewswire.com/news-releases/billionaire-bill-gross-found-guilty-given-jail-time-assails-esteemed-judge-301391216.html
"Oct 02, 2021, 08:59 "," This Is a Test From PR Newswire, Please Disregard - CC",https://www.prnewswire.com/news-releases/this-is-a-test-from-pr-newswire-please-disregard---cc-301391219.html
"Oct 02, 2021, 07:21 ", RMI Releases Report that Maps the Pathway for China to Pursue Zero-Carbon Steel,https://www.prnewswire.com/news-releases/rmi-releases-report-that-maps-the-pathway-for-china-to-pursue-zero-carbon-steel-301391217.html
"Oct 02, 2021, 07:00 ", Portuguese Basketball: Betclic sponsor women's league on same terms as men's,https://www.prnewswire.com/news-releases/portuguese-basketball-betclic-sponsor-womens-league-on-same-terms-as-mens-301390155.html
"Oct 02, 2021, 06:30 ", Foundry and Forging Robots Market Records a CAGR of 5.04% by 2025 | 17000+ Technavio Reports,https://www.prnewswire.com/news-releases/foundry-and-forging-robots-market-records-a-cagr-of-5-04-by-2025--17000-technavio-reports-301389260.html
"Oct 02, 2021, 06:00 ", Amgen And Kyowa Kirin Present Positive Late-Breaking Data From Phase 2 Study Of AMG 451/KHK4083 In Adult Patients With Moderate-to-Severe Atopic Dermatitis At EADV Congress,https://www.prnewswire.com/news-releases/amgen-and-kyowa-kirin-present-positive-late-breaking-data-from-phase-2-study-of-amg-451khk4083-in-adult-patients-with-moderate-to-severe-atopic-dermatitis-at-eadv-congress-301391185.html
"Oct 02, 2021, 05:41 ", Verkada宣布安全摄像头捐赠计划,https://www.prnewswire.com/news-releases/verkadaxuan-bu-an-quan-she-xiang-tou-juan-zeng-ji-hua--862342412.html
"Oct 02, 2021, 05:38 ", Verkada 宣佈安全攝像頭捐贈計劃，以幫助打擊 AAPI 仇恨,https://www.prnewswire.com/news-releases/verkada-xuan-bu-an-quan-she-xiang-tou-juan-zeng-ji-hua-yi-bang-zhu-da-ji-aapi-chou-hen--877281462.html
"Oct 02, 2021, 05:30 ", Gum Market Records a CAGR of 3.42% by 2025 | New Product Launches to Boost Growth | 17000+ Technavio Reports,https://www.prnewswire.com/news-releases/gum-market-records-a-cagr-of-3-42-by-2025--new-product-launches-to-boost-growth--17000-technavio-reports-301389274.html
"Oct 02, 2021, 04:40 ", Hybrid and Electric Vehicle Fuses Market to grow at a CAGR of 27.49%| Increasing Electronic Content in Hybrid & Electric Vehicles to Boost Growth | Technavio,https://www.prnewswire.com/news-releases/hybrid-and-electric-vehicle-fuses-market-to-grow-at-a-cagr-of-27-49-increasing-electronic-content-in-hybrid--electric-vehicles-to-boost-growth--technavio-301389834.html
"Oct 02, 2021, 04:00 ", pep+ (PEPSICO POSITIVE) TAKES CENTER STAGE AT EXPO 2020 DUBAI OPENING DAY,https://www.prnewswire.com/news-releases/pep-pepsico-positive-takes-center-stage-at-expo-2020-dubai-opening-day-301391212.html
"Oct 02, 2021, 03:30 "," 8.16% CAGR to be Recorded in HMI Market between 2021 and 2025| 17,000+ Technavio Research Reports",https://www.prnewswire.com/news-releases/8-16-cagr--to-be-recorded-in-hmi-market-between-2021-and-2025-17-000-technavio-research-reports-301389695.html
"Oct 02, 2021, 02:30 ", Helicopter Tourism Market: 54% of Market Growth is Expected in North America by 2025 | Technavio,https://www.prnewswire.com/news-releases/helicopter-tourism-market-54-of-market-growth-is-expected-in-north-america-by-2025--technavio-301389224.html
"Oct 02, 2021, 01:30 ", Health and Wellness Food Market 2021|$362.15 Bn Incremental Growth is Expected During 2021-2025 | Increasing Adoption of Healthy Eating Habits to Boost Growth,https://www.prnewswire.com/news-releases/health-and-wellness-food-market-2021362-15-bn-incremental-growth-is-expected-during-2021-2025--increasing-adoption-of-healthy-eating-habits-to-boost-growth-301389793.html
"Oct 02, 2021, 00:20 ", SHAREHOLDER ALERT: Monteverde & Associates PC Announces an Investigation of MGM Growth Properties LLC - MGP,https://www.prnewswire.com/news-releases/shareholder-alert-monteverde--associates-pc-announces-an-investigation-of-mgm-growth-properties-llc--mgp-301391202.html
"Oct 02, 2021, 00:06 ", The Hot Topic at G2E 2021? The Future of AI for Casinos,https://www.prnewswire.com/news-releases/the-hot-topic-at-g2e-2021-the-future-of-ai-for-casinos-301391214.html
"Oct 01, 2021, 23:30 ", Geographic Information System Analytics Market | $ 13.21 mn Incremental Growth from 2021 to 2025 | 17000 + Technavio Reports,https://www.prnewswire.com/news-releases/geographic-information-system-analytics-market---13-21-mn-incremental-growth-from-2021-to-2025--17000--technavio-reports-301389692.html
"Oct 01, 2021, 23:20 ", SHAREHOLDER ALERT: Monteverde & Associates PC Announces an Investigation of Riverview Financial Corp. - RIVE,https://www.prnewswire.com/news-releases/shareholder-alert-monteverde--associates-pc-announces-an-investigation-of-riverview-financial-corp--rive-301391195.html
"Oct 01, 2021, 23:11 "," ProfNet Expert Alerts for October 01, 2021",https://www.prnewswire.com/news-releases/profnet-expert-alerts-for-october-01-2021-301391211.html
"Oct 01, 2021, 23:01 ", Secret Strongnode.io $SNE goes public as Top Decentralized Edge Network Leveraging Blockchain,https://www.prnewswire.com/news-releases/secret-strongnodeio-sne-goes-public-as-top-decentralized-edge-network-leveraging-blockchain-301391209.html
"Oct 01, 2021, 22:50 "," TIVITY HEALTH INVESTIGATION CONTINUED BY FORMER LOUISIANA ATTORNEY GENERAL: Kahn Swick & Foti, LLC Continues to Investigate the Officers and Directors of Tivity Health, Inc. - TVTY",https://www.prnewswire.com/news-releases/tivity-health-investigation-continued-by-former-louisiana-attorney-general--kahn-swick--foti-llc-continues-to-investigate-the-officers-and-directors-of-tivity-health-inc---tvty-301390180.html
"Oct 01, 2021, 22:44 "," SHAREHOLDER ALERT: Monteverde & Associates PC Announces an Investigation of Vine Energy, Inc. - VEI",https://www.prnewswire.com/news-releases/shareholder-alert-monteverde--associates-pc-announces-an-investigation-of-vine-energy-inc--vei-301391187.html
"Oct 01, 2021, 22:30 ", Laser Cutting Machine Market to record $851.39 Mn growth from 2021 to 2025| ALPHA LASER GmbH and AMADA Co. Ltd. among Key Vendors| Technavio,https://www.prnewswire.com/news-releases/laser-cutting-machine-market-to-record-851-39-mn-growth-from-2021-to-2025-alpha-laser-gmbh-and-amada-co-ltd-among-key-vendors-technavio-301389320.html
"Oct 01, 2021, 22:25 "," SHAREHOLDER ALERT: Monteverde & Associates PC Announces an Investigation of Old Second Bancorp, Inc. - OSBC",https://www.prnewswire.com/news-releases/shareholder-alert-monteverde--associates-pc-announces-an-investigation-of-old-second-bancorp-inc--osbc-301391188.html
"Oct 01, 2021, 22:06 ", Interfaith Organization Hosting Thousands of Spiritual Activists Online,https://www.prnewswire.com/news-releases/interfaith-organization-hosting-thousands-of-spiritual-activists-online-301391204.html
"Oct 01, 2021, 21:30 ", Rashmi Srikanth MD is recognized by Continental Who's Who,https://www.prnewswire.com/news-releases/rashmi-srikanth-md-is-recognized-by-continental-whos-who-301391200.html
"Oct 01, 2021, 21:24 ", TI Health CEO Honored with Top Women in Media Award,https://www.prnewswire.com/news-releases/ti-health-ceo-honored-with-top-women-in-media-award-301391198.html
"Oct 01, 2021, 21:22 "," Vishal M. Kothari, MD, FACS is recognized by Continental Who's Who",https://www.prnewswire.com/news-releases/vishal-m-kothari-md-facs-is-recognized-by-continental-whos-who-301391197.html
"Oct 01, 2021, 21:06 "," Richard Laurence Nass, MD, FACS is recognized by Continental Who's Who",https://www.prnewswire.com/news-releases/richard-laurence-nass-md-facs-is-recognized-by-continental-whos-who-301391193.html
"Oct 01, 2021, 21:05 "," John E. Toerge, DO is recognized by Continental Who's Who",https://www.prnewswire.com/news-releases/john-e-toerge-do-is-recognized-by-continental-whos-who-301391191.html
"Oct 01, 2021, 21:04 ", Gaming Arts To Feature A Historic Number Of New Games At G2E 2021,https://www.prnewswire.com/news-releases/gaming-arts-to-feature-a-historic-number-of-new-games-at-g2e-2021-301391189.html
"Oct 01, 2021, 21:02 "," UNAC/UHCP: 20,000 Plus Health Care Heroes Work Without a Contract; Kaiser Permanente Sits on Billions of Dollars; Threatens Future of Patient Care with Extreme Proposals",https://www.prnewswire.com/news-releases/unacuhcp-20-000-plus-health-care-heroes-work-without-a-contract-kaiser-permanente-sits-on-billions-of-dollars-threatens-future-of-patient-care-with-extreme-proposals-301391186.html
"Oct 01, 2021, 20:55 "," Tracy Wright, MD is recognized by Continental Who's Who",https://www.prnewswire.com/news-releases/tracy-wright-md-is-recognized-by-continental-whos-who-301390179.html
"Oct 01, 2021, 20:51 ", Aeroméxico files its Plan of Reorganization,https://www.prnewswire.com/news-releases/aeromexico-files-its-plan-of-reorganization-301391184.html
"Oct 01, 2021, 20:45 "," Cities Digital, Inc. Provides Notice of Data Security Incident Affecting Scanning Customers",https://www.prnewswire.com/news-releases/cities-digital-inc-provides-notice-of-data-security-incident-affecting-scanning-customers-301390087.html
"Oct 01, 2021, 20:35 "," ZYMERGEN 24 HOUR DEADLINE ALERT: FORMER LOUISIANA ATTORNEY GENERAL AND KAHN SWICK & FOTI, LLC REMIND INVESTORS WITH LOSSES IN EXCESS of $100,000 of Deadline in Class Action Lawsuit Against Zymergen Inc. - ZY",https://www.prnewswire.com/news-releases/zymergen-24-hour-deadline-alert-former-louisiana-attorney-general-and-kahn-swick--foti-llc-remind-investors-with-losses-in-excess-of-100-000-of-deadline-in-class-action-lawsuit-against-zymergen-inc---zy-301390161.html
"Oct 01, 2021, 20:30 ", Saw Blades Market to Record Growth of $700.46 Mn from 2021 to 2025|AKE Knebel GmbH & Co. KG and AMADA Co. Ltd. to emerge as Some of the Key Vendors| Technavio,https://www.prnewswire.com/news-releases/saw-blades-market-to-record-growth-of-700-46-mn-from-2021-to-2025ake-knebel-gmbh--co-kg-and-amada-co-ltd-to-emerge-as-some-of-the-key-vendors-technavio-301389326.html
"Oct 01, 2021, 20:21 "," SHAREHOLDER ALERT: WeissLaw LLP Reminds GWB, NLOK, SIC, and DVCR Shareholders About Its Ongoing Investigations",https://www.prnewswire.com/news-releases/shareholder-alert-weisslaw-llp-reminds-gwb-nlok-sic-and-dvcr-shareholders-about-its-ongoing-investigations-301390163.html
"Oct 01, 2021, 20:15 ", HYZN SHAREHOLDER CLASS ACTION ALERT: Bernstein Liebhard LLP Announces that a Securities Class Action Lawsuit Has Been Filed Against Hyzon Motors Inc. f/k/a Decarbonization Plus Acquisition Corporation.,https://www.prnewswire.com/news-releases/hyzn-shareholder-class-action-alert-bernstein-liebhard-llp-announces-that-a-securities-class-action-lawsuit-has-been-filed-against-hyzon-motors-inc-fka-decarbonization-plus-acquisition-corporation-301390159.html
"Oct 01, 2021, 19:55 "," ROSEN, TOP RANKED GLOBAL INVESTOR COUNSEL, Encourages Hyzon Motors Inc. f/k/a Decarbonization Plus Acquisition Corporation Investors with Losses in Excess of $100K to Secure Counsel Before Important Deadline in Securities Class Action - HYZN, HYZNW, DCRB, DCRBW, DCRBU",https://www.prnewswire.com/news-releases/rosen-top-ranked-global-investor-counsel-encourages-hyzon-motors-inc-fka-decarbonization-plus-acquisition-corporation-investors-with-losses-in-excess-of-100k-to-secure-counsel-before-important-deadline-in-securities-class-ac-301390157.html
"Oct 01, 2021, 19:46 ", Seeds of Fortune Expands Financial Aid and Scholarship Opportunities with New College Partnerships,https://www.prnewswire.com/news-releases/seeds-of-fortune-expands-financial-aid-and-scholarship-opportunities-with-new-college-partnerships-301390176.html
"Oct 01, 2021, 19:45 "," YALA FINAL DEADLINE NOTICE: ROSEN, A LEADING AND LONGSTANDING FIRM, Encourages Yalla Group Limited Investors with Losses in Excess of $100K to Secure Counsel Before Important October 12 Deadline in Securities Class Action - YALA",https://www.prnewswire.com/news-releases/yala-final-deadline-notice-rosen-a-leading-and-longstanding-firm-encourages-yalla-group-limited-investors-with-losses-in-excess-of-100k-to-secure-counsel-before-important-october-12-deadline-in-securities-class-action--yala-301390173.html
"Oct 01, 2021, 19:45 ", ACEP Statement on New Interim Final Rule to Implement Surprise Billing Legislation,https://www.prnewswire.com/news-releases/acep-statement-on-new-interim-final-rule-to-implement-surprise-billing-legislation-301390175.html
"Oct 01, 2021, 19:34 ", Xinhua Silk Road: Sofisticada marca de licor chinês Red Xifeng destaca-se na quinta edição da Cúpula da Next,https://www.prnewswire.com/news-releases/xinhua-silk-road-sofisticada-marca-de-licor-chines-red-xifeng-destaca-se-na-quinta-edicao-da-cupula-da-next-808536383.html
"Oct 01, 2021, 19:30 "," Metal Stamping Market Will Record CAGR of 3.54% from 2021 to 2025|17,000+ Technavio Reports",https://www.prnewswire.com/news-releases/metal-stamping-market-will-record-cagr-of-3-54-from-2021-to-202517-000-technavio-reports-301389333.html
"Oct 01, 2021, 19:30 "," Xinhua Silk Road: Red Xifeng, la marca china de licores de alta gama, se destaca en la quinta Cumbre NEXT",https://www.prnewswire.com/news-releases/xinhua-silk-road-red-xifeng-la-marca-china-de-licores-de-alta-gama-se-destaca-en-la-quinta-cumbre-next-815928298.html
"Oct 01, 2021, 19:24 ", Joy Spreader Group to Invest Additional HK$2.898 Million to Repurchase 1.178 Million of its Own Shares,https://www.prnewswire.com/news-releases/joy-spreader-group-to-invest-additional-hk2-898-million-to-repurchase-1-178-million-of-its-own-shares-301390171.html
"Oct 01, 2021, 19:22 ", Mazda informa sus resultados de ventas de septiembre,https://www.prnewswire.com/news-releases/mazda-informa-sus-resultados-de-ventas-de-septiembre-832327190.html
"Oct 01, 2021, 19:21 "," Joy Spreader Group Repurchases 989,000 of its Own Shares for HK$2.137 Million",https://www.prnewswire.com/news-releases/joy-spreader-group-repurchases-989-000-of-its-own-shares-for-hk2-137-million-301390169.html
"Oct 01, 2021, 19:16 ", It's Spooky Season at Cold Stone Creamery!,https://www.prnewswire.com/news-releases/its-spooky-season-at-cold-stone-creamery-301390167.html
"Oct 01, 2021, 19:07 ", NetImpact Wins the Ektropy Contract to Provide Agile Software Development and Sustainment for the Defense Health Agency (DHA),https://www.prnewswire.com/news-releases/netimpact-wins-the-ektropy-contract-to-provide-agile-software-development-and-sustainment-for-the-defense-health-agency-dha-301390166.html
"Oct 01, 2021, 19:00 ", Tony Curti Installed as President of National Association of Professional Insurance Agents,https://www.prnewswire.com/news-releases/tony-curti-installed-as-president-of-national-association-of-professional-insurance-agents-301390165.html
"Oct 01, 2021, 19:00 ", Hybrid Commercial Vehicle Market Size to Increase by 529.93 Thousand Units between 2021 and 2025 | Decreasing Prices of Li-Ion batteries to Drive Growth | Technavio,https://www.prnewswire.com/news-releases/hybrid-commercial-vehicle-market-size-to-increase-by-529-93-thousand-units-between-2021-and-2025--decreasing-prices-of-li-ion-batteries-to-drive-growth--technavio-301389355.html
"Oct 01, 2021, 18:39 "," LiveXLive's 70th Version Of Its Original Franchise LiveXLive Presents To Feature Performances By Common, Twista, Mario, Chloe Moriondo, Baynk, KOH, DJ Godfather, And Special Guests; Combined Social Media Following Over 30 Million",https://www.prnewswire.com/news-releases/livexlives-70th-version-of-its-original-franchise-livexlive-presents-to-feature-performances-by-common-twista-mario-chloe-moriondo-baynk-koh-dj-godfather-and-special-guests-combined-social-media-following-over-30-million-301390160.html
"Oct 01, 2021, 18:39 "," FINAL DEADLINE NOTICE: ROSEN, TRUSTED NATIONAL TRIAL COUNSEL, Encourages Dapper Labs, Inc. - NBA Top Shot Moments Investors with Losses in Excess of $100K to Secure Counsel Before Important October 5 Deadline in Securities Class Action Commenced by the Firm",https://www.prnewswire.com/news-releases/final-deadline-notice-rosen-trusted-national-trial-counsel-encourages-dapper-labs-inc--nba-top-shot-moments-investors-with-losses-in-excess-of-100k-to-secure-counsel-before-important-october-5-deadline-in-securities-class-a-301390065.html
"Oct 01, 2021, 18:30 "," Welding Equipment Market to Record Growth of $ 4.37 Bn between 2021 and 2025 | Discover Latest Trends, Market Share, and Evolving Opportunities | Technavio",https://www.prnewswire.com/news-releases/welding-equipment-market-to-record-growth-of--4-37-bn-between-2021-and-2025--discover-latest-trends-market-share-and-evolving-opportunities--technavio-301389691.html
"Oct 01, 2021, 18:28 "," El neurocirujano y psiquiatra francés, el doctor Alim Louis Benabid, recibe el Honda Prize 2021",https://www.prnewswire.com/news-releases/el-neurocirujano-y-psiquiatra-frances-el-doctor-alim-louis-benabid-recibe-el-honda-prize-2021-839503264.html
"Oct 01, 2021, 18:16 "," US Conec and Fujikura Announce a Licensing Agreement to Develop and Deliver Multi-sourced, Next-generation Very Small Form Factor MMC Multi-fiber Connectors and MDC Duplex Connectors",https://www.prnewswire.com/news-releases/us-conec-and-fujikura-announce-a-licensing-agreement-to-develop-and-deliver-multi-sourced-next-generation-very-small-form-factor-mmc-multi-fiber-connectors-and-mdc-duplex-connectors-301389616.html
"Oct 01, 2021, 18:14 ", The time has come to rethink state policy and increase drought resilience,https://www.prnewswire.com/news-releases/the-time-has-come-to-rethink-state-policy-and-increase-drought-resilience-301390149.html
"Oct 01, 2021, 18:13 ", Dynavax Reports Inducement Grants Under Nasdaq Listing Rule 5635(c)(4),https://www.prnewswire.com/news-releases/dynavax-reports-inducement-grants-under-nasdaq-listing-rule-5635c4-301390148.html
"Oct 01, 2021, 18:10 "," Med 7 LLC, announces the completion of a Sleep Study using Hempzorb81 Full Spectrum Hemp Oil.",https://www.prnewswire.com/news-releases/med-7-llc-announces-the-completion-of-a-sleep-study-using-hempzorb81-full-spectrum-hemp-oil-301390147.html
"Oct 01, 2021, 18:01 "," Celebrities, Champagne, and Cosmetic Demos at Red Carpet Grand Opening of Engineered Aesthetics",https://www.prnewswire.com/news-releases/celebrities-champagne-and-cosmetic-demos-at-red-carpet-grand-opening-of-engineered-aesthetics-301390145.html
"Oct 01, 2021, 18:00 "," Hydration Products Market to Record $ 231.39 Mn Growth between 2021-2025 | Market Share, Trends, Drivers, and Opportunity Assessment | Technavio",https://www.prnewswire.com/news-releases/hydration-products-market-to-record--231-39-mn-growth-between-2021-2025--market-share-trends-drivers-and-opportunity-assessment--technavio-301389303.html
"Oct 01, 2021, 18:00 ", Epilepsy Foundation of Texas Provides Notice of Privacy Event,https://www.prnewswire.com/news-releases/epilepsy-foundation-of-texas-provides-notice-of-privacy-event-301389718.html
"Oct 01, 2021, 17:52 ", Selecting Drugs with Patient's Cancer Tissue is Future of Pancreatic Cancer Treatment,https://www.prnewswire.com/news-releases/selecting-drugs-with-patients-cancer-tissue-is-future-of-pancreatic-cancer-treatment-301390140.html
"Oct 01, 2021, 17:45 ", APAC Employment Screening Services Market Expected to Grow at a CAGR of 4.3% From 2021 to 2028,https://www.prnewswire.com/news-releases/apac-employment-screening-services-market-expected-to-grow-at-a-cagr-of-4-3-from-2021-to-2028--301389964.html
"Oct 01, 2021, 17:42 ", American Healthcare REIT Formed Upon Completed Merger of Griffin-American Healthcare REIT III and Griffin-American Healthcare REIT IV and Acquisition of American Healthcare Investors,https://www.prnewswire.com/news-releases/american-healthcare-reit-formed-upon-completed-merger-of-griffin-american-healthcare-reit-iii-and-griffin-american-healthcare-reit-iv-and-acquisition-of-american-healthcare-investors-301390138.html
"Oct 01, 2021, 17:41 "," Healthcare Trust Prices Public Offering of 3,200,000 Shares of 7.125% Series B Cumulative Redeemable Perpetual Preferred Stock",https://www.prnewswire.com/news-releases/healthcare-trust-prices-public-offering-of-3-200-000-shares-of-7-125-series-b-cumulative-redeemable-perpetual-preferred-stock-301390137.html
"Oct 01, 2021, 17:40 ", Khiron's Announces Resignation of Chief Financial Officer Swapan Kakumanu of RTB LLP appointed as Interim CFO,https://www.prnewswire.com/news-releases/khirons-announces-resignation-of-chief-financial-officer-swapan-kakumanu-of-rtb-llp-appointed-as-interim-cfo-301390135.html
"Oct 01, 2021, 17:38 "," Viking Kicks Off Inaugural China Coastal Cruise From Shenzhen With Chinese-Flagged Ship ""CM-Yidun""",https://www.prnewswire.com/news-releases/viking-kicks-off-inaugural-china-coastal-cruise-from-shenzhen-with-chinese-flagged-ship-cm-yidun-301390133.html
"Oct 01, 2021, 17:38 ", Xinhua Silk Road: Sofisticada marca de licor chinês Red Xifeng destaca-se na quinta edição da Cúpula da Next,https://www.prnewswire.com/news-releases/xinhua-silk-road-sofisticada-marca-de-licor-chines-red-xifeng-destaca-se-na-quinta-edicao-da-cupula-da-next-890578365.html
"Oct 01, 2021, 17:36 ", CoinGeek Cocktail Party,https://www.prnewswire.com/news-releases/coingeek-cocktail-party-301390131.html
"Oct 01, 2021, 17:30 ", Healthcare IT Market to Record Growth of $ 121.75 Bn between 2021 and 2025 | North America to Occupy 46% Market Share | Technavio,https://www.prnewswire.com/news-releases/healthcare-it-market-to-record-growth-of--121-75-bn-between-2021-and-2025--north-america-to-occupy-46-market-share--technavio-301389315.html
"Oct 01, 2021, 17:30 "," CoastalSouth Banchshares, Inc. Completes Acquisition of Cornerstone Bancshares, Inc.",https://www.prnewswire.com/news-releases/coastalsouth-banchshares-inc-completes-acquisition-of-cornerstone-bancshares-inc-301390066.html
"Oct 01, 2021, 17:30 "," Global Nylon Market Size, Share & Trends Analysis 2021-2028 | Nylon 6 Accounts for Highest Revenue Share",https://www.prnewswire.com/news-releases/global-nylon-market-size-share--trends-analysis-2021-2028--nylon-6-accounts-for-highest-revenue-share-301389960.html
